username,tweet,date
TheBigFatPandae,A poll-thread for the @RCBTweets faithful. Vote and RT. Let the voice of the #BoldArmy be heard! #IPL2018 @IPL Who should #RCB 's openers be?,3/25/18 0:35
KhilenN,@rajasthanroyals Now do you really want to keep a â€œCHEATâ€ù in yourside leave alone he is captain. Unless thats the reason why you have him. @BCCI @IPL #IPL2018 #SandpaperGate This is damage to the brand name. #IPL,3/25/18 0:29
Imsaquibjaved,Hey Guys Need game Coins...??? The Only Person Can Give you.. U can try your luck here... http://www. facebook.com/imsaquibjaved/ #ipl #msdian #ipl2018 #worldcricket #viratkohli #nature #model #instagood #instagrammer #like4like #followforfollow #race3,3/25/18 0:24
SableMaaz,Ipl 2018 coming soon #CSK #ChennaiSuperKings #sureshraina #msDhoni #dhonifans #cskfans #ipl2018 #IPL #favteam #favplayer #CSK pic.twitter.com/OczW676hxB,3/25/18 0:19
astutetosh,"Exactly a year back,b4 last #ipl ie #ipl10 it ws #BrainFade ! This time it is #SandpaperGate ! @rajasthanroyals shld think twice bout their choice of #smith as capt Esp as itâ€™s a re-entry for them too aft d ban! #SAvAUS #ipl11 #ipl2018 #NZvsENG #IUvPZ #wivzim",3/25/18 0:06
theICCSports,"#DidYouKnow : sohailmalik614 recorded the best figures by a bowler in the first edition of the IPL , a record that hasn't been broken till date. Here's a look at some of the best performances with the ball in the mega tournament. #IPL2018 pic.twitter.com/veb66DYPvY",3/25/18 0:02
akshayejoshi1,@stevesmith49 shd not b allowed in @IPL v dnt want cheats to use our country to make millions!! Disgraceful #banaussies #AUSvSA @rajasthanroyals @BCCI @CricketAus #IPL2018,3/25/18 0:01
cricbuzz,"#DidYouKnow : @sohailmalik614 recorded the best figures by a bowler in the first edition of the IPL , a record that hasn't been broken till date. Here's a look at some of the best performances with the ball in the mega tournament. #IPL2018 pic.twitter.com/2GAF8uQkpr",3/25/18 0:00
Tcn_offl,Cricketer #mohammadshami met with an accident this morning on his way back from to Delhi as his car collided with a truck! #Cricket #CricketMeriJaan #IPL2018 #IPL #BCCI #India #Bowler,3/24/18 23:57
gameoftransfers,One of the best teams of @IPL has big names in their squad! Which player are you banking for in the @KKRiders ? #KorboLorboJeetbo #IPL2018 #IPL11 #T20 #VivoIPL2018 http://www. gameoftransfers.com/kolkata-knight -riders-top-five-players-look/ â€_,3/24/18 23:55
CricketPhD,Mate #NathanCoulterNile â€™s been ruled out of the #IPL this year hasnâ€™t he? #CoreyAnderson â€™s being drafted in :) #RCB #IPL #IPL2018 #T20 #Cricket,3/24/18 23:40
mspallaviyadav,14 Days to go.. Super excited.. @GautamGambhir Happy RamNavmi May God bless U wid loads of love happiness & success all around U.. May U win the IPL Trophy again.. #IPL2018 #GautianForever #DilDilli #GautianForLife,3/24/18 23:37
KKRiders,"#KKRCountdown Days to go! was a phenomenal year for KKR. We managed 14 victories on the trot (9 in the @IPL , 5 in CLT20)! #KKRHaiTaiyaar #IPL2018 pic.twitter.com/tVo9HNw2VJ",3/24/18 23:25
bettingking365,free report guys this match England women's vs India women England women's will win 100% Invest medium #PSL2018 #PSL18 #PSL3 #HBLPSL #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #IPL2018 #bettingexpert #bettingtips #WorldCupQualifiers #TriSeries #INDWvENGW,3/24/18 23:20
HarshGundhar,@rajasthanroyals I think its time to choose a correct captain who is not a cheat. ( @stevesmith49 ). Don't want #IPL2018 to be ruined from this cheater #Aussies #sandpapergate @IPL @StarSportsIndia . #SAvsAUS,3/24/18 23:17
bettingking365,Guys 100% winning report is already given in what's app still who want contact me fast #PSL2018 #PSLSeason3 #PSL18 #PSL3 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #IPL2018 #bettingexpert #bettingtips #WorldCupQualifiers #TriSeries #INDWvENGW pic.twitter.com/b7y35LHK3n,3/24/18 23:13
suryasoni7700,"#IPL à_•à¥‡ à_‡à_¸ à_–à_¿à__à__à_¡à__à¥€ à_•à¥€ à_ªà__à¥çà_¨à¥€ à_œà¥€à__ à__à¥Åà_•à¥€ à__à¥ˆ à_•à_ˆ à_¬à¥çà_¯à¥‚à_Ÿà¥€ à_…à_µà__à_°à¥çà_¡à¥çà_¸, à__à¥‡à_–à¥‡à_‚ à__à¥‰à_Ÿ à_…à_µà__à__à_° http:// khabaractive.com/ipl-2018-ben-c utting-hottest-wags-7095.html â€_ #IPL2018 #ipl11 #AUSvsSA #PSL2018",3/24/18 23:13
cricketpridict,India womens vs endlan women's 100%winning report will be given what app 9603807529 guys try my report once u will become my regular #PSL2018 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #marketload #IPL2018 #IPL #triseries #indwvsengw #bettingexpert #bettingtips pic.twitter.com/4IIbYzkbLd,3/24/18 23:07
SohailSportsPK,"Who is Best Captain ? . Retweet : Rohit Favorite : Kohli . #IPL2018 #ipl #MI #RCB pic.twitter.com/n8MmljABkA """,3/24/18 23:01
toptamilnews,à®_à®¿.à®_à®¸à¯ç.à®•à¯‡ à®°à®_à®¿à®•à®°à¯çà®•à®_à¯Åà®•à¯çà®•à¯Å à®“à®°à¯ç à®¨à®±à¯çà®_à¯†à®¯à¯çà®_à®¿! https:// goo.gl/FJQyez #CSK #IPL2018 #ipl #WhistlePodu #ChennaiSuperKings #MSDhoni #MuraliVijay #brovo #SureshRaina @ImRaina @ChennaiIPL @msdhoni @CskIPLTeam pic.twitter.com/OJ5Dachf79,3/24/18 23:00
PSL04Live,Who is better death bowler in #IPL2018 ? Favorite - J. Bumrah Retweet - B. Kumar Reply - M. Starc #IPL #vivoIPL #IPL11,3/24/18 22:58
bettingking365,India women's vs England women's 100%winning report will be given what's app 7013298607 Guys try my report once u will become my regular #PSL2018 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #TriSeries #INDWvENGW #bettingexpert #bettingtips pic.twitter.com/aLPcMTHtgE,3/24/18 22:57
Nujan05,"@SunRisers @rajasthanroyals There is no problem to #IPL franchises due to #balltampering issues Bc, #SRH has KW and #RR has Ajinka to lead the side. #IPL2018 #vivoIPL #SAvAUS #SandpaperGate #IPL11",3/24/18 22:56
bettingking365,Afghanistan vs Ireland match winning report results every match report will be given what's app 7013298607 #PSL2018 #PSL18 #PSL3 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #IPL2018 #bettingexpert #bettingtips #WorldCupQualifiers #TriSeries pic.twitter.com/ePPRGIgBne,3/24/18 22:54
s_ashwinkumar,"IPL franchise' who have Aussie captain should reconsider the position bcoz they are part of ""leadership group"" in #sandpapergate incident. Aussies are such a shame to the game of cricket. #RR #SRH #SAvAUS #IPL2018 #IPL",3/24/18 22:53
Geo_Sindh_News1,Most runs in IPL 2017 641 - David Warner 498 - Gautam Gambhir 479 - Shikhar Dhawan 472 - Steven Smith 442 - Suresh Raina #IPL2018 #vivoIPL,3/24/18 22:53
bettingking365,new Zealand women's vs West indieswomen winning report results every match report will be given what's app 7013298607 #PSL2018 #PSLSeason3 #PSLGrandPrix2018 #PSL18 #PSL3 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #NidahasTrophy2018 #TriSeries pic.twitter.com/BQu8gghLGC,3/24/18 22:47
viratteam18,Which is the strongest team of the #IPL2018 ? #MI - Favorite #CSK - Retweet #RCB - Reply #IPL #vivoIPL #IPL11 #Cricket,3/24/18 22:39
viratteam18,Highest Individual Score in #IPL #ChrisGayle - 175* B. #Mccullum - 158* A b de Villiers - 133* AB #deVilliers - 129* Chris Gayle - 128* ____________________________ #Follow us for Best #IPL2018 Updates #IPL11 #VivoIPL2018 #VivoIPL #ViratKohli #RCB #CSK #MSD #RohitSharma,3/24/18 22:39
viratteam18,Most Wins as #IPL Captain #MSDhoni - 83 #GautamGambhir - 70 #RohitSharma - 45 #VIratKohli - 38 A. Gilchrist - 35 Shane Warne - 30 #SachinTendulkar - 30 #VirendraSehwag - 28 #davidwarner - 26 #RahulDravid - 22 Who is Your Favorite? #IPL2018 #IPL11 #VivoIPL #CricketMeriJaan,3/24/18 22:35
Dhoni7_fc,Who is better death bowler in #IPL2018 ? Favorite - J. Bumrah Retweet - B. Kumar Reply - M. Starc #IPL #VIVOIPL #IPL11,3/24/18 22:34
viratteam18,Highest winning % by A team in #IPL 1). Chennai Super Kings - 60.68% 2). Gujarat Lions - 60.00% 3). Mumbai Indians - 57.14% 4). Rajasthan Royals - 53.41% 5). Kolkata Knight Riders - 52.67% #IPL2018 #vivoIPL #IPL11 #CSK #MI #RR #KKR #WhistlePoduArmy #HallaBol #KKRHaiTaiyaar #IPL,3/24/18 22:34
viratteam18,Most fifties in #IPL 1) D. #Warner - 36 2) G. #Gambhir - 35 3) R. Sharma - 32 4) S. #Raina - 31 5) V. #Kohli - 30 #IPL2018 #vivoIPL #IPL11 #GautamGambhir #RohitSharma #SureshRaina #ViratKohli #PlayBold #WhistlePoduArmy #DilDilli #RCB #DD #CSK,3/24/18 22:32
viratteam18,#RohitSharma is the only player payled 4 IPL Final & WON 4 Will He Make His 5TH WIN in 5TH Final ? YES RETWEET NO LIKE #IPL #IPL2018 #IPL11 #MI #MumbaiIndians,3/24/18 22:29
IPLCricket,Who is Best Captain ? . Retweet : Rohit Favorite : Kohli . #IPL2018 #ipl #MI #RCB pic.twitter.com/yLIpzsk5IR,3/24/18 22:29
viratteam18,Best Theme Song of #IPL Duniya Hila Denge ( #MI ) - LIKE Whistle Podu ( #CSK ) - RETWEET Play Bold ( #RCB ) - REPLY #IPL2018 #vivoIPL #IPL11,3/24/18 22:29
bettingking365,Guys if any one match report 100% means don't message me in twitter message meon what's app what's app 7013298607 ALL THE BEST GUYS LET'S ROCK #PSL2018 #PSLSeason3 #TriSeries #INDWvENGW #PSL18 #PSL3 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL,3/24/18 22:29
viratteam18,Most runs in IPL 2017 641 - David Warner 498 - Gautam Gambhir 479 - Shikhar Dhawan 472 - Steven Smith 442 - Suresh Raina #IPL2018 #vivoIPL #IPL #davidwarner #GautamGambhir #SureshRaina #SteveSmith @champggfans @dhoniraina_team,3/24/18 22:28
viratteam18,Who is better death bowler in #IPL2018 ? Favorite - J. Bumrah Retweet - B. Kumar Reply - M. Starc #IPL #vivoIPL #IPL11,3/24/18 22:26
bettingking365,England women's vs India women 100%winning report will be given what's app 7013298607 Guys try my report once u will become my regular customers #PSL2018 #PSLSeason3 #PSL18 #PSL3 #HBLPSL #HBLPSL2018 #Cricket #cricketinsider #MarketLoad #IPL2018 #IPL #IPL2018 #TriSeries pic.twitter.com/DgmpCzZK58,3/24/18 22:20
PhChandramouli,"Considering the punishments which would be meted out to Cricket Australia Captain and players associated with Ball tampering , a serious offence, i request the IPL administrators to bar all australian players from participating in the event to maintain integrity #IPL2018",3/24/18 22:18
GS_Madhan_Sfc,#NewProfilePic Back To Home #2K18 #IPL2018 #DilDilli #Gambhir #Delhidaredevils .. Can't Wait this year IPL 2K18 ..! @Gmaxi_32 @KagisoRabada25 @RishabPant777 @GautamGambhir @DelhiDaredevils pic.twitter.com/aK9bpbkoPw,3/24/18 22:14
NKBOKKA,Will #SteveSmith can be a captain for #RR ? #IPL2018 #IPL11 #IPL #rajasthanroyals #Aussie #Cricket,3/24/18 22:10
GBK_Tweets,#S3 COMBO Haters #IPL #IPL2018 #VIVOIPL #IPL11 #CSK #WhistlePodu #WhistlePoduArmy pic.twitter.com/vwwNWEKIiD,3/24/18 21:50
AmartyaRanga,@MichaelVaughan your fav IPL team Rajasthan royals will think about change in leadership? Who will be RR captain then? #IPL2018 #royals,3/24/18 21:49
PSL04Live,Most runs in IPL 2017 641 - David Warner 498 - Gautam Gambhir 479 - Shikhar Dhawan 472 - Steven Smith 442 - Suresh Raina #IPL2018 #vivoIPL #IPL,3/24/18 21:46
GBK_Tweets,Cute #MSDhoni #MSD #CSK #CSKReturns #IPL2018 #IPL #vivoIPL #IPL11 pic.twitter.com/1hAkYZv5aX,3/24/18 21:37
rajkumar1104,Some genius speaking like #RR should replace smith to rahane as captain due to ball tampering case for the spirit of game .. Appidi paatha CSK and RR shouldnt be in the IPL itself. Pesanum nu pesatheenga da dai. #IPL2018 #AUSvSA,3/24/18 21:26
NStudioshd,#ChennaiSuperkings #ThalaDhoni #IPL2018 | CSK Captain Dhoni Playing with Little fan à®•à¯Åà®Ÿà¯çà®Ÿà®¿ à®°à®_à®¿à®•à®°à¯Åà®Ÿà®©à¯ç à®µà®¿à®_à¯ˆà®¯à®_à®Ÿà¯Åà®®à¯ç à®¨à®®à¯çà®® à®_à®_ à®_à¯‹à®©à®¿ @msdhoni @ImRaina https:// youtu.be/wkHvDZdBJOw via @YouTube #RajyaSabhaElections #Iamsoindian #IPL #IPU138 #CSKReturns #Prideof2018 #SterliteProtest #Sterlite,3/24/18 21:13
NStudioshd,#ChennaiSuperkings #ThalaDhoni #IPL2018 | CSK Captain Dhoni Playing with Little fan à®•à¯Åà®Ÿà¯çà®Ÿà®¿ à®°à®_à®¿à®•à®°à¯Åà®Ÿà®©à¯ç à®µà®¿à®_à¯ˆà®¯à®_à®Ÿà¯Åà®®à¯ç à®¨à®®à¯çà®® à®_à®_ à®_à¯‹à®©à®¿ @msdhoni @ImRaina https:// youtu.be/wkHvDZdBJOw via @YouTube #RajyaSabhaElections #Iamsoindian #IPL #IPU138 #CSKReturns #Prideof2018 #SterliteProtest #Sterlite,3/24/18 21:12
NStudioshd,#ChennaiSuperkings #ThalaDhoni #IPL2018 | CSK Captain Dhoni Playing with Little fan à®•à¯Åà®Ÿà¯çà®Ÿà®¿ à®°à®_à®¿à®•à®°à¯Åà®Ÿà®©à¯ç à®µà®¿à®_à¯ˆà®¯à®_à®Ÿà¯Åà®®à¯ç à®¨à®®à¯çà®® à®_à®_ à®_à¯‹à®©à®¿ @msdhoni @ImRaina https:// youtu.be/wkHvDZdBJOw via @YouTube #RajyaSabhaElections #Iamsoindian #IPL #IPU138 #CSKReturns #Prideof2018 #SterliteProtest #Sterlite,3/24/18 21:11
NStudioshd,#ChennaiSuperkings #ThalaDhoni #IPL2018 | CSK Captain Dhoni Playing with Little fan à®•à¯Åà®Ÿà¯çà®Ÿà®¿ à®°à®_à®¿à®•à®°à¯Åà®Ÿà®©à¯ç à®µà®¿à®_à¯ˆà®¯à®_à®Ÿà¯Åà®®à¯ç à®¨à®®à¯çà®® à®_à®_ à®_à¯‹à®©à®¿ @msdhoni @ImRaina https:// youtu.be/wkHvDZdBJOw via @YouTube #RajyaSabhaElections #Iamsoindian #IPL #IPU138 #CSKReturns #Prideof2018 #SterliteProtest #Sterlite,3/24/18 21:09
iutubernk,#ChennaiSuperkings #ThalaDhoni #IPL2018 | CSK Captain Dhoni Playing with Little fan à®•à¯Åà®Ÿà¯çà®Ÿà®¿ à®°à®_à®¿à®•à®°à¯Åà®Ÿà®©à¯ç à®µà®¿à®_à¯ˆà®¯à®_à®Ÿà¯Åà®®à¯ç à®¨à®®à¯çà®® à®_à®_ à®_à¯‹à®©à®¿ @msdhoni @ImRaina https:// youtu.be/wkHvDZdBJOw via @YouTube #RajyaSabhaElections #Iamsoindian #IPL #IPU138 #CSKReturns #Prideof2018 #SterliteProtest #Sterlite,3/24/18 21:08
94karthik,"Smith says leadership group knew about it . Who were the members of so called ""leadership group"" ? #leadership #SAvsAUS #SandpaperGate #smith #Bancroft #IPL2018 #IPL #ICC",3/24/18 21:07
real_rolandza,#SandpaperGate who is Smith and Warner captaining in #IPL2018 dont want to support those teams. @BCCI @IPL #SScricket #SAvAUS,3/24/18 20:55
aravind_leo,"Question is whether ipl should atleast ban warner and smith leading their teams, we donâ€™t want cheaters brainwashing young Indians as well #SandpaperGate #IPL2018",3/24/18 20:52
JesteenJ,@rajasthanroyals should remove @stevesmith49 From captaincy as he is discouragement for Youngsters #IPL2018 @IPL,3/24/18 20:50
iPkoppula,"Poor, @rajasthanroyals Just making a return after a BAN and this #SandpaperGate would only make their captain booed across venues @IPL Sorry. But you guys are going to have nightmares if you don't act right now. #IPL2018 #IPL11 #RSAvAUS #AUSvSA #SAvAUS",3/24/18 20:44
SohailSportsPK,"Who is better death bowler in #IPL2018 ? Favorite - J. Bumrah Retweet - B. Kumar Reply - M. Starc #IPL #vivoIPL #IPL11 """,3/24/18 20:41
IPL201812,#IPL2018 Most runs in IPL 2017 641 - David Warner 498 - Gautam Gambhir 479 - Shikhar Dhawan 472 - Steven Smith 442 - Suresh Raina #IPL2018 #VIVOIPL2018 #IPL,3/24/18 20:39
xdulkar,"#Underarm These leadership Cheating Captain , Vice Captain & senior players might loose their place in @IPL #IPL2018 @BCCI @ICC . @FoxCricket @CricketAus @wwos @abcgrandstand @SkyCricket",3/24/18 20:38
tanveeralise,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:16
c9indiansite,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:16
newsworldwide10,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
c9news1,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
c9indianwebsit,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
BreakingNews125,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
neswebsite,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
c9indian,No Suresh Raina for CSK | IPL 2018 | CSK is Back in IPL 2018 | #MSDhoni | #SureshRaina | #IPL2018 http://www. youtube.com/watch?feature= player_embedded&v=btuaxVWWMT0 â€_ https:// c9indian.com/no-suresh-rain a-for-csk-ipl-2018-csk-is-back-in-ipl-2018-msdhoni-sureshraina-ipl2018/ â€_,3/24/18 20:15
Dhoni7_fc,Most runs in IPL 2017 641 - David Warner 498 - Gautam Gambhir 479 - Shikhar Dhawan 472 - Steven Smith 442 - Suresh Raina #IPL2018 #VIVOIPL #IPL,3/24/18 20:09
Dhoni7_fc,JUST IN: Corey Anderson to replace injured Nathan Coulter-Nile in Royal Challengers Bangalore squad for #IPL2018 #vivoIPL #ipl,3/24/18 20:09
IPL201812,"You hit, I miss. Cutest hi-fi you'll ever see! #IPL2018 #WhistlePodu #IPL #VIVOIPL #IPL11 pic.twitter.com/1wPV5iYr8E",3/24/18 20:07
